id	rung	band	answerable	rank1	rank2	rank3	rank4	rank5
g122	rung-01000	partial	true	ext/sibling/00936-hours.md	ext/sibling/00446-hours.md	ext/sibling/00586-hours.md	ext/sibling/00866-hours.md	ext/sibling/00796-hours.md
g123	rung-seed	weak	true	seed/11-decision-telematics-vendor-2026.md	seed/05-decision-telematics-vendor-2023.md	seed/10-new-joiner-faq.md	seed/06-re-fw-telematics-cutover.eml	seed/08-driver-hours-and-safety-policy.md
g123	rung-00100	weak	true	ext/sibling/00006-decision.md	ext/sibling/00053-decision.md	seed/11-decision-telematics-vendor-2026.md	ext/archive/00005-decision-retired.md	ext/sibling/00020-decision.md
g123	rung-00200	weak	true	ext/sibling/00006-decision.md	ext/sibling/00080-decision.md	ext/sibling/00053-decision.md	ext/sibling/00140-decision.md	seed/11-decision-telematics-vendor-2026.md
g123	rung-00500	weak	true	ext/sibling/00006-decision.md	ext/sibling/00080-decision.md	ext/sibling/00419-decision.md	ext/sibling/00200-decision.md	ext/sibling/00053-decision.md
g123	rung-01000	weak	true	ext/sibling/00006-decision.md	ext/sibling/00953-decision.md	ext/sibling/00080-decision.md	ext/sibling/00419-decision.md	ext/sibling/00920-decision.md
g124	rung-seed	grounded	true	seed/01-sop-temperature-excursion.md	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/04-night-shift-handover-log.txt	seed/06-re-fw-telematics-cutover.eml	seed/03-postmortem-nagpur-vaccine-excursion.md
g124	rung-00100	weak	true	ext/sibling/a01-marrowbeck-excursion-sop.md	ext/sibling/00046-quarantine.md	seed/01-sop-temperature-excursion.md	ext/sibling/00033-sop.md	ext/sibling/00039-sop.md
g124	rung-00200	weak	true	ext/sibling/a01-marrowbeck-excursion-sop.md	ext/sibling/00046-quarantine.md	ext/sibling/00126-sop.md	seed/01-sop-temperature-excursion.md	seed/archive/a01-sop-temperature-excursion-rev2.md
g124	rung-00500	weak	true	ext/sibling/a01-marrowbeck-excursion-sop.md	ext/sibling/00046-quarantine.md	ext/sibling/00453-sop.md	ext/sibling/00126-sop.md	seed/01-sop-temperature-excursion.md
g124	rung-01000	weak	true	ext/sibling/00046-quarantine.md	ext/sibling/00476-sop.md	ext/sibling/00819-sop.md	ext/sibling/00453-sop.md	ext/sibling/a01-marrowbeck-excursion-sop.md
